SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1329.25,1333,1314,1316.05,1314,1318.4,199,800,1057155,
500003,AEGIS LOGIS ,A ,Q,189.9,189.9,182.05,183.4,183,186.05,564,10230,1899725,
500008,AMAR RAJA BA,A ,Q,630,630,617.2,620.7,622.75,622.2,328,10706,6658915,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
532527,RK FORGINGS ,B ,Q,278.8,298,278.8,293.55,295.8,274.05,214,156227,45316063,
532528,DATAM GLOB  ,B ,Q,73,76.65,73,75.1,74.25,72.8,153,2710,202747,
532529,NDTV        ,B ,Q,31.75,31.8,31.65,31.65,31.65,31,5,205,6498,
532531,STAR        ,A ,Q,381.8,389.4,379.9,383.3,383.85,379.75,790,55775,21439050,
532532,JAIPRA      ,A ,Q,2.2,2.43,2.2,2.43,2.43,2.21,658,1719100,4132896,
532538,ULTRATECH CM,A ,Q,3900,3927.4,3872.75,3889.25,3892.1,3877.55,1406,12003,46826126,
532539,MINDA IND   ,A ,Q,325.5,331.5,322.5,330.05,330,322.05,204,3297,1078560,
532540,TCS LTD.    ,A ,Q,2246.65,2253.1,2208,2215.8,2215.8,2246.1,3778,54328,120882552,
532541,NIITTECH    ,A ,Q,1460,1468.1,1434.9,1460.05,1457,1461.9,423,7671,11180551,
532543,GULFPETRO   ,B ,Q,32.9,33.4,32.5,32.6,32.5,32.7,20,38663,1271869,
532548,CENTURYPLY  ,A ,Q,136.3,137.1,132.8,133.7,133.65,135.5,270,4219,573659,
532553,WELENT      ,B ,Q,89.35,90.7,87.65,88.4,87.65,88.25,560,23809,2117744,
532555,NTPC LTD    ,A ,Q,119.7,129.55,119.7,123.35,123.35,119.45,3065,739741,92250081,
532604,SALSTEEL    ,B ,Q,2.2,2.2,2.2,2.2,2.2,2.19,4,140,308,
532605,JBM AUTO    ,B ,Q,150,150,148.05,149.9,149.9,145.95,30,156,23202,XD
532610,DWAR SUGAR  ,B ,Q,22.7,23.5,22.6,23.05,23.05,22.3,136,36228,835946,
532612,INDOCO REM  ,B ,Q,157.35,161.25,155.15,157.85,157,156.55,95,2821,447183,
532613,VIPCLOTHNG  ,B ,Q,12.2,12.29,12.01,12.12,12.24,12.2,18,5198,63193,
532614,IMPEX       ,T ,Q,0.35,0.35,0.35,0.35,0.35,0.36,2,56,19,
532617,JETAIRWAYS  ,T ,Q,39.7,41.55,37.65,39.65,39.95,39.6,458,40926,1632388,
532621,MORARJETEX  ,B ,Q,12.75,13.55,12.5,13.2,13.55,12.99,11,1709,22249,
532622,GATEWAY DIST,A ,Q,100.85,102,100.2,100.85,101.2,100.95,166,1995,201447,
532623,NR INTERNA  ,X ,Q,6.58,6.58,6.58,6.58,6.58,6.27,1,1,6,
532626,PONDY OXIDES,X ,Q,154,157,153.05,154.9,155.95,153.45,86,2544,394708,
532627,JPPOWER     ,B ,Q,1.55,1.64,1.55,1.63,1.62,1.5,130,504113,810365,
532628,3I INFOTECH ,B ,Q,1.75,1.75,1.73,1.74,1.74,1.75,82,87101,152056,
532629,MCNALLYB    ,T ,Q,4.59,4.98,4.59,4.97,4.98,4.83,12,42856,208916,
532630,GOKALDAS    ,B ,Q,81,82.05,79.05,80.1,79.6,80.75,544,10310,828826,
532633,ALLSEC TECH ,B ,Q,260.5,264.9,260,262.95,262.95,269,205,744,193944,
532636,IIFL        ,A ,Q,121,123.1,119.65,120.3,121,121.25,325,6963,844938,
532637,MAN DRUGORG ,B ,Q,31.65,33.15,31.65,32.5,32,31.9,18,1931,63233,
532638,SHOPPER STOP,A ,Q,410,411.65,396.45,399.8,396.55,414.2,36,171,69527,
532641,NDL         ,B ,Q,30.95,30.95,28.45,29.35,29.5,28.55,126,1849,54355,XD
532642,JSWHL       ,B ,Q,2730,2730,2705,2730,2730,2697.6,5,6,16354,
532644,JK CEMENT   ,A ,Q,996.9,1006.15,990,999.3,1000.65,995.95,92,404,403185,
532646,UNIPLY IND  ,T ,Q,55.5,55.5,53.15,54.5,54.75,54,6,126,6914,
532647,PROVOGUE IND,T ,Q,0.69,0.69,0.69,0.69,0.69,0.72,1,484,333,
532648,YES BANK    ,A ,Q,59.6,62.35,58.9,61.9,61.9,59.45,27400,11292970,685900027,
532649,NECTAR LIFE ,B ,Q,13.04,13.17,12.9,13.13,13,12.82,49,8096,105783,
532650,MSP STEEL   ,B ,Q,5.3,5.89,5.15,5.7,5.89,5.05,10,19,106,
532651,SPL INDS    ,B ,Q,31.6,32.55,31.45,32.1,32.1,31.85,8,785,25279,
532652,KARNATAKA BK,A ,Q,76,76.7,75.3,75.45,75.45,75.1,444,51074,3873402,
532654,MCLEOD RUSSE,T ,Q,11.81,12.34,11.52,11.86,11.86,11.81,38,9169,109978,
532656,FACOR ALLOYS,X ,Q,1.05,1.05,0.97,0.99,1.03,1.03,27,19962,19822,
532658,EON ELECT   ,B ,Q,13.93,13.93,13.86,13.86,13.86,13.27,2,10,138,
532659,IDFC        ,A ,Q,35,35.85,34.5,35.45,35.4,34.95,163,48224,1702727,
532660,VIVIMED LABS,B ,Q,14.65,15.65,14.65,14.75,14.7,14.75,54,4448,67146,
532661,RANE MADRAS ,B ,Q,254.2,257.55,252.3,257.55,257.55,252.95,12,21,5343,
532662,HT MEDIA    ,B ,Q,22.75,23.25,22.5,23.15,23.2,22.3,32,3655,83811,
532663,SASKEN      ,B ,Q,487,498.8,485.35,497.2,497.2,500.9,74,263,130329,
532666,FCS SOFTWARE,T ,Q,0.25,0.25,0.25,0.25,0.25,0.24,27,25606,6401,
532667,SUZLONENERGY,A ,Q,3.5,3.6,3.5,3.55,3.55,3.49,1576,1167682,4156507,
532668,AURIONPRO SO,B ,Q,86.85,89,86.85,89,89,84.4,55,417,36854,
532670,RENUKA SUGAR,B ,Q,7.3,7.51,7.11,7.36,7.3,7.37,193,138114,1001775,
532673,KM SUGARMILL,B ,Q,7.2,7.24,7.13,7.24,7.24,7.05,11,3840,27618,
532678,BOMBAY RAYON,B ,Q,5.12,5.13,5.11,5.12,5.13,4.9,27,10145,51938,
532679,SORILINFRA  ,B ,Q,87,88,83,86.25,86.25,83.85,95,9616,841048,
532683,AIAENGINEER ,A ,Q,1520,1530,1484.2,1510.3,1518.8,1515.85,319,9620,14614806,
532684,EVEREST KANT,B ,Q,19,19.7,19,19.6,19.7,19.05,42,4104,79323,
532686,KERNEX MICRO,T ,Q,20,20,20,20,20,20,5,577,11540,
532687,REPRO INDIA ,B ,Q,528.3,531,508.05,520,520,534.25,34,164,85329,
532689,PVR LTD     ,A ,Q,1485,1508,1477.4,1494.95,1497.75,1488.3,276,4549,6787120,
532692,RADHA MADHAV,B ,Q,3.72,3.72,3.52,3.62,3.61,3.55,15,3456,12466,
532693,PUNJ LLOYD  ,B ,Q,1.2,1.3,1.2,1.27,1.29,1.24,54,64573,82489,
532694,BARTRONICSIN,B ,Q,2.35,2.57,2.35,2.35,2.35,2.45,3,2051,5259,
532695,CELEBRITYFAS,B ,Q,7.5,7.5,7.05,7.05,7.05,7.34,7,1098,7889,
532696,EDUCOMP SOLN,Z ,Q,1.25,1.31,1.24,1.24,1.3,1.27,22,4544,5646,
532698,NITINSPINNER,B ,Q,48.3,48.55,47,47.55,47.15,48.35,90,698,33343,
532699,ROYALORCH   ,B ,Q,61.75,62.75,61.4,62.6,62.6,62.5,95,1258,78010,
532700,ENT NETWORK ,B ,Q,352,358.7,345.05,353.35,358.7,359.9,30,169,59076,
532701,CELLA       ,Z ,Q,4.09,4.09,4.09,4.09,4.09,4.3,1,100,409,
532702,GUJ PETRONET,A ,Q,215.7,220.5,214.25,219.75,219.6,215.8,264,5712,1251314,
532705,JAGRAN PRAK ,A ,Q,67.45,68.35,66.25,67.55,67.55,65.9,147,8752,585679,
532706,INOX LEISURE,A ,Q,268.05,274.7,268.05,271.3,270.2,267.05,534,2535,686884,
532707,DYNEMIC PRO ,B ,Q,124.7,124.7,115.95,118.7,119.35,119.05,126,7823,920467,
532708,GVK POWERINF,B ,Q,4.45,4.51,4.42,4.45,4.48,4.45,91,77377,345272,
532710,SADBHAV ENGG,A ,Q,138.5,139.25,136.2,138.7,138.7,137.3,26,1334,184604,
532712,REL COM LTD ,A ,Q,0.76,0.76,0.76,0.76,0.76,0.79,216,458885,348752,
532713,SAKUMA EXPO ,B ,Q,9.93,9.93,9.93,9.93,9.93,9.46,15,27223,270324,
532714,KEC INTERN  ,A ,Q,250,250,244,245.15,245.25,243.65,377,17992,4429059,
532719,BL KASHYAP  ,B ,Q,10.35,10.53,10.02,10.52,10.52,10.03,22,23048,237013,
532720,M&M FINANSER,A ,Q,330,330,319.15,320.05,320.05,329.15,2097,117498,37920085,
532721,VISA STEEL  ,B ,Q,4.51,4.98,4.51,4.65,4.65,4.89,4,5919,27618,
532722,NITCO TILES ,B ,Q,23,23.9,22.8,23,23.1,22.55,139,39158,915445,
532725,SOLAR IND   ,A ,Q,1082.35,1083.2,1071,1071.95,1071,1071.8,17,152,163616,
532726,GALLAN METAL,B ,Q,30.75,32.8,30,30.6,32,30.75,139,775,23725,
532727,ADHUNIK MET ,T ,Q,1.07,1.1,1.07,1.08,1.08,1.05,12,33978,36495,
532728,MALU PAPER  ,B ,Q,19.4,19.4,19.4,19.4,19.4,19.75,56,95,1843,
532729,UTTAM SUGAR ,B ,Q,108,109.5,106.1,107,107,105.95,138,6331,681028,
532730,STL GLOBAL  ,T ,Q,8.79,8.79,8.79,8.79,8.79,9.25,1,50,439,
532731,ROHIT FERRO ,T ,Q,0.78,0.78,0.75,0.78,0.78,0.75,4,469,358,
532732,KEWAL KIRAN ,B ,Q,990,990,990,990,990,1000,1,50,49500,
532733,SUN TVNET   ,A ,Q,427.2,438,427,434.7,435.05,428.6,901,60825,26353143,
532734,GODAWARI POW,B ,Q,132.95,137.8,129.3,131.6,129.45,129.5,866,12248,1633238,
532735,RSYSTEMINT  ,B ,Q,40.1,40.8,40.05,40.55,40.55,40.85,7,737,29589,
532737,EMKAY GLOB F,B ,Q,59,59,53.6,54.65,55.05,54.65,101,4086,229007,
532740,LOKESH MACH ,B ,Q,36,36,35.25,35.4,35.4,36.5,10,1054,37904,
532741,KAMDHENU    ,B ,Q,92.35,92.35,89,90.6,90.7,88,90,387,35000,
532742,PAUSHAK LTD ,X ,Q,2195.3,2344,2163.5,2282.6,2282.6,2225,278,1433,3180419,
532744,GTN TEXTILE ,B ,Q,6.08,6.08,6.08,6.08,6.08,6.73,1,5,30,
532745,INDICAP     ,X ,Q,30.8,30.8,30.25,30.3,30.8,30.1,9,5866,178562,
532746,UNITY INFRA ,Z ,Q,0.41,0.41,0.41,0.41,0.41,0.41,1,250,102,
532748,PRIME FOCUS ,B ,Q,38,38,37,37.75,37.75,37.9,35,1068,39640,
532749,ALLCARGO    ,B ,Q,89.75,90.95,89,90.75,90.55,88.7,51,2156,194579,
532754,GMR INFRASTR,A ,Q,14.75,15,14.7,14.9,14.9,14.8,235,518732,7693293,
532755,TECH MAH    ,A ,Q,710,710,691.1,695.35,695.35,702.85,2157,41047,28652471,
532756,MAHINDCIE   ,A ,Q,154.65,154.65,150.35,152.3,150.75,156.4,233,3256,495736,
532757,VOLTAMP TRAN,B ,Q,1115,1120,1112.2,1119.4,1120,1112.9,78,203,226886,
532759,ATLANTA     ,B ,Q,6.23,6.36,6.23,6.23,6.23,6.55,10,1203,7517,
532760,DEEP INDS   ,B ,Q,95.6,102.75,95.6,99.05,99.25,96.95,45,854,85256,
532761,HOV SERVICES,B ,Q,74.5,74.5,74.5,74.5,74.5,73,1,1,74,
532762,ACTION CONST,B ,Q,58.1,60.3,58.1,59.65,59.75,57.95,531,15603,923668,
532764,GEECEE      ,B ,Q,79.9,83.1,79.9,80,80,79.15,22,470,38312,
532766,RICHA IND   ,Z ,Q,0.98,0.98,0.98,0.98,0.98,0.98,1,100,98,
532767,GAYATRI PROJ,B ,Q,110.75,111.35,108.5,110.35,108.55,111.15,270,1110,123003,
532768,FIEM INDS   ,B ,Q,374.15,374.15,367.15,368.8,368.8,368.65,9,33,12194,
532771,JHS SVEN    ,B ,Q,14.86,15.05,14.75,14.95,14.84,14.34,27,7963,118901,
532772,DCBBANK     ,A ,Q,202.1,203.6,196.8,199.65,199.55,201.05,466,30594,6091891,
532773,GLOBAL VECT ,B ,Q,63.2,65.35,60.5,60.95,61.8,62.4,180,7809,486980,
532774,INSPIRISYS  ,B ,Q,44.95,45,44.95,45,45,40.05,2,2,89,
532775,GTL INFRAST ,B ,Q,0.51,0.53,0.51,0.53,0.53,0.51,75,495456,258907,
532776,SHIVAM AUTO ,B ,Q,18.35,21.25,18.35,20.95,20.95,19.6,213,7201,148754,
532777,INFO EDGE   ,A ,Q,2127.45,2205,2127.45,2175.1,2175.1,2118.7,1204,11723,25450849,
532779,TORNT POWER ,A ,Q,272.25,276.3,270.55,272.25,271.6,270.65,295,16496,4496414,
532780,PARSVNATH   ,T ,Q,3.03,3.16,2.88,2.99,3.1,3.03,60,61029,183527,
532782,SUTLEJ TEXT ,B ,Q,25.5,26.55,25,26.35,26.55,25.2,21,1345,34401,
532783,DAAWAT      ,B ,Q,22.1,23,22,22.55,22.55,22.3,339,33018,748399,
532784,SOBHA       ,A ,Q,540.45,541,524.5,529.45,529.45,533.05,363,3010,1606139,
532785,RUCHIRA PAP ,B ,Q,71.3,74,71.1,72.45,72.35,73.25,21,1098,79871,
532788,XLENERGY    ,T ,Q,0.41,0.45,0.41,0.41,0.41,0.43,9,3811,1564,
532790,TANLA       ,B ,Q,57.85,57.85,57.85,57.85,57.85,55.1,21,13011,752686,
532794,ZEEMEDIA    ,B ,Q,10.39,10.39,9.95,10.2,10.27,10.13,117,35708,362328,
532795,SITINET     ,B ,Q,1.85,1.98,1.8,1.95,1.9,1.89,97,172026,316227,
532796,LUMAX TECH  ,B ,Q,81.4,83.4,81.4,82.4,82.2,80.9,21,1077,88695,
532797,AUTOIND     ,B ,Q,36.7,36.7,34,34,34,34,4,26,886,
532798,NTWK MED INV,A ,Q,22.65,22.7,22,22.25,22.1,22.45,103,14034,312782,
532799,HUBTOWN     ,B ,Q,16,16,15.3,15.55,15.55,15.3,46,3327,51998,
532800,TV18BRDCST  ,A ,Q,20.25,20.9,20.2,20.8,20.8,20.1,173,70795,1456074,
532801,CAMBRIDGE   ,B ,Q,29,29.35,28,28.45,28,28.6,21,330,9415,
532804,TECHNOCRAFT ,B ,Q,324.4,337.4,324.4,333.1,331,320.95,35,132,43759,
532805,REDINGTON   ,A ,Q,115,115,105.65,109.05,109.15,108.65,677,14359,1572704,
532807,CINELINE    ,B ,Q,35.55,35.65,35.5,35.55,35.55,35.75,9,705,25084,
532808,PGIL        ,B ,Q,139.5,141.55,139.25,141.55,141.55,136.65,6,95,13258,
532809,FSL         ,A ,Q,48.15,48.9,48,48.35,48.3,48.3,982,74751,3620326,
532810,POWER FINAN ,A ,Q,105.35,108,103.05,104,103.7,104.65,2967,1120595,117318523,
532811,AHLUWALIA CO,B ,Q,297,310,297,307,307,303,15,54,16420,
532812,TRANSWARRANT,B ,Q,4.58,4.58,4.58,4.58,4.58,4.82,1,5,22,
532814,INDIAN BANK ,A ,Q,167.8,169.35,163.4,166.25,166.3,166.8,1963,109333,18196057,
532817,ORIENTAL    ,B ,Q,13.8,13.8,13.5,13.5,13.5,13.55,14,19829,267719,
532819,MINDTREE LTD,A ,Q,684.1,696.5,683,694.55,694.55,680.45,606,15792,10906531,
532820,ELAND       ,B ,Q,4.74,4.75,4.56,4.61,4.73,4.8,8,800,3755,
532822,IDEA        ,A ,Q,5.08,5.2,4.98,5.09,5.09,5.02,28280,9158690,46701201,
532826,RAJ TELE    ,Z ,Q,36.95,36.95,33.45,36,36,35.2,16,1291,43449,
532827,PAGE INDUSTR,A ,Q,17791.5,18140.9,17566.3,17925.2,17925.2,17655.15,534,954,17111778,
532828,AMD INDUS   ,B ,Q,16.2,16.35,16,16.35,16.35,16,7,735,11801,
532829,LAWRESHWAR  ,X ,Q,21.2,21.2,20.5,20.5,20.5,20.45,3,502,10302,
532830,ASTRAL POLY ,A ,Q,1304.05,1320.05,1303.55,1314.9,1310,1308.2,173,825,1084594,
532832,INDBUL REAL ,A ,Q,67,67.2,65.25,66.1,66.1,65.9,2842,565673,37382406,
532834,CAMLINFINE  ,B ,Q,53.5,55.5,53.5,54.95,55.1,52.9,176,16288,894819,
532835,ICRA        ,B ,Q,2825,2825,2740.05,2740.05,2740.05,2836.65,6,6,16716,
532839,DISH TV     ,A ,Q,20.65,23.1,20.4,22.45,22.45,20.8,2811,3135206,68621085,
532841,SAHYA INDU  ,X ,Q,145,149.4,143.1,145.9,145.9,143.05,60,3975,583333,
532842,SREE RAYALA ,B ,Q,97,97,93.8,94.8,94.8,99.7,27,364,34879,
532843,FORTIS      ,A ,Q,124.6,125.5,123.5,123.8,123.5,124.6,88,6983,869895,
532845,TGBHOTELS   ,B ,Q,4.88,4.88,4.6,4.79,4.79,4.65,8,2149,10404,
532847,HILTON MET  ,B ,Q,10,10.69,9.75,9.8,9.8,10.01,7,551,5399,
532848,DELTA CORP  ,A ,Q,175,176.5,170.5,171.55,171.55,173,933,68209,11839016,
532850,MIC ELECTRON,T ,Q,0.69,0.72,0.69,0.72,0.72,0.69,4,1939,1393,
532851,INSECTCID   ,B ,Q,598,614.75,590.7,599.9,600,602.65,567,3167,1899453,
532852,MCD HOLDING ,B ,Q,17.95,17.95,17.55,17.75,17.55,18,16,2203,39129,
532853,ASAHI SONG  ,B ,Q,117.65,128.25,117.65,121.55,124.25,118.75,34,820,101574,
532854,NITIN FIRE  ,T ,Q,0.54,0.56,0.52,0.55,0.55,0.54,41,113516,61398,
532855,HARYA CAPFIN,X ,Q,34.15,34.15,34.15,34.15,34.15,32.55,2,9,307,
532856,TIME TECHNO ,A ,Q,59.45,60,58.85,59.45,59.95,58.2,76,4716,280180,
532864,NELCAST     ,B ,Q,39.25,39.25,38,38.55,38.55,38.35,19,1909,73589,
532865,MEGHMANI    ,A ,Q,45.2,46.1,44.85,45.9,45.85,44.9,292,34947,1588409,
532867,V2RETAIL    ,B ,Q,108,122.65,108,114.95,115.1,107.15,445,16632,1907010,
532868,DLF LIMITED ,A ,Q,162.95,164.2,156.95,159.3,159.3,164,3719,612327,98314866,
532869,TARMAT      ,B ,Q,20,21,20,20.95,21,20.55,44,285,5777,
532870,ANKIT METAL ,T ,Q,0.5,0.5,0.48,0.48,0.48,0.48,8,1996,958,
532871,CELESTIAL   ,B ,Q,3.24,3.24,3.09,3.09,3.09,3.15,4,295,919,
532872,SUNPHA ADV  ,A ,Q,150,153.65,148.85,150.85,150.25,149.15,1622,80398,12167021,
532873,HOUSING DEV ,A ,Q,6.54,6.54,5.95,5.97,5.97,6.25,427,206644,1257860,
532874,SURYACHAKRA ,Z ,Q,0.23,0.23,0.21,0.21,0.21,0.22,8,2490,564,
532875,ALLIED DIGIT,B ,Q,13.5,13.9,13.25,13.49,13.25,13.49,18,5385,72786,
532878,ALPA LAB    ,B ,Q,14.15,14.75,14.1,14.7,14.7,14.6,5,2137,31136,
532879,SIR SHADI LA,XT,Q,30,30,29,29.9,30,29.05,10,430,12870,
532880,OMAXE LTD   ,A ,Q,194.8,196,193.35,193.5,193.75,193.65,352,58746,11378967,
532884,REFEX       ,T ,Q,54.8,58.3,52.8,58.3,58.3,55.55,278,59687,3380568,
532885,CENTRAL BK  ,A ,Q,19,19.1,18.8,18.95,19,18.95,148,41862,793109,
532886,SEL MANUF   ,B ,Q,0.62,0.62,0.56,0.57,0.57,0.57,11,8534,4942,
532888,ASIAN GRANIT,B ,Q,228.85,236.1,228.55,235.3,235.25,226.45,1132,55052,12776723,
532889,K.P.R. MILL ,A ,Q,564.95,564.95,551.35,555.55,551.35,558.8,21,33,18404,
532890,TAKE SOLUT  ,A ,Q,126.9,131.05,120.8,122.55,122.55,126.55,605,19275,2416727,
532891,PURAVANKARA ,B ,Q,70.5,79.6,69.25,76.05,78.4,70.25,629,67196,4964508,
532892,MOTILALOFS  ,A ,Q,574.5,580.45,570,575.9,570,570.85,233,1736,1002898,
532893,VTM LTD     ,X ,Q,24.8,27.45,24.5,24.75,24.75,24.5,12,517,13061,
532894,IWIND ENERGY,B ,Q,3.3,3.3,3,3,3,3.24,15,6700,20279,
532895,NAGREKA CAP ,B ,Q,7.35,7.35,5.66,6.91,6.91,6.27,15,599,3669,
532898,POWER GRID  ,A ,Q,198.85,203.2,197.4,199.35,199.35,196.85,1490,185411,37126661,
532899,KAVERI SEED ,A ,Q,474.7,474.8,470.8,472.55,473.95,471.7,789,20829,9850546,
532900,PAISALO     ,B ,Q,367.2,374.95,367.2,371,371,365,5,235,87201,
532904,SUPREME INFR,B ,Q,15.85,15.85,15.85,15.85,15.85,16.65,3,130,2060,
532906,MAANALU     ,B ,Q,70.3,70.3,67,67.15,67,69,13,1581,107105,
532907,ILFSENGG    ,Z ,Q,3.2,3.36,3.2,3.25,3.36,3.2,4,19,60,
532911,PARLE SOFTWR,XT,Q,19.25,19.25,18.3,18.3,18.3,19.25,9,229,4245,
532914,ARCOTECH LTD,B ,Q,2.07,2.13,2.05,2.08,2.13,2.06,11,5829,12137,
532915,RELIGARE ENT,B ,Q,31.8,32.1,30.4,30.4,30.4,32,65,14858,468235,
532918,RATHI BARS  ,X ,Q,8.09,8.82,8.09,8.82,8.82,8.83,2,240,1970,
532920,EMPEE DIST  ,Z ,Q,5.77,5.77,5.77,5.77,5.77,5.51,1,100,577,
532921,ADANI PORTS ,A ,Q,366,367.25,361.4,366.55,366.55,364.1,960,47394,17297968,
532922,EDELWEISS   ,A ,Q,107.5,107.5,104.25,104.95,104.95,105.25,1708,77207,8127027,
532923,RGL         ,B ,Q,243,264.95,243,262.4,264.95,243,32,253,62055,
532924,KOLTEPATIL  ,B ,Q,226.45,233,226.45,230.7,230.7,225.95,244,995,228417,
532926,JYOTHYLAB   ,A ,Q,139.7,141.8,139.7,140.3,140,141.6,78,1220,171259,
532927,ECLERX      ,A ,Q,480.4,485.4,461,471,462.8,477.35,143,571,273875,
532928,TRIL        ,B ,Q,7,7.65,6.83,7.5,7.5,6.96,71,29627,221514,
532929,BRIGADE     ,B ,Q,195.6,199.5,195.2,198.6,198.1,197.35,296,52239,10268457,
532930,BGR ENERGY  ,B ,Q,33.1,34,33.1,33.2,33.1,33.05,51,4965,167260,
532931,BURNPUR     ,T ,Q,1.41,1.41,1.41,1.41,1.41,1.48,8,2713,3825,
532932,MANAKSIA LTD,B ,Q,31.8,32,31.8,32,32,31.8,19,254,8109,
532933,PORWAL AUTO ,X ,Q,14.1,17.9,14.1,17.15,17.1,16.95,47,3199,55112,
532934,PPAP        ,B ,Q,172.55,172.55,168,168,168,167.25,10,117,19942,
532935,ARIES AGRO  ,B ,Q,49.8,53.9,49.8,52.5,52.5,51.3,135,4411,226300,
532937,KUANTUM     ,X ,Q,412,412,395.05,395.55,395.55,399.25,7,145,58135,
532939,RPOWER      ,A ,Q,3.58,3.59,3.45,3.47,3.47,3.54,5032,2314205,8153891,
532940,J KUMAR INFR,B ,Q,116.55,117.3,115,116.35,116.2,114.5,375,7163,830520,
532941,CORDS CABLE ,B ,Q,36.7,38.75,36.7,38.2,38.75,36,117,1350,51387,
532942,KNR CONST   ,A ,Q,213.8,216.5,212.45,215.4,216.5,213.6,115,1243,266957,
532944,ONMOBILE    ,B ,Q,30,30.5,30,30.3,30.3,30,67,5638,170799,
532945,SHRIRAM EPC ,B ,Q,10.09,10.3,9.91,10.25,10.16,10.04,56,110248,1116383,
532946,BANG        ,B ,Q,31.05,32.55,30.6,32.25,31.4,32.3,25,10763,338782,
532947,IRB INFRA   ,A ,Q,68.25,71.2,68.1,70.35,70.35,68.25,1858,201982,14130619,
532951,GSS INFOTECH,B ,Q,35.35,35.4,35,35.4,35.4,33.75,26,2622,92785,
532952,NAHAR CAP   ,B ,Q,63.3,63.3,63.15,63.15,63.15,63.05,2,140,8856,
532953,V GUARD IND ,A ,Q,228.9,228.9,221.3,222.6,221.3,222.25,385,9190,2052359,
532955,RECLTD      ,A ,Q,144.5,146.6,141,141.85,141.85,144.9,2173,663810,95782418,
532959,GAMMON INFRA,B ,Q,0.3,0.31,0.29,0.3,0.3,0.3,143,111789,33319,
532960,IBVENTURES  ,B ,Q,168,171,164.5,165.55,165.55,168.55,1144,67816,11339470,
532961,SITA SHREE  ,Z ,Q,0.41,0.41,0.41,0.41,0.41,0.41,2,500,205,
532966,TITAGARH WAG,B ,Q,38.05,38.35,37.3,37.6,37.4,37.85,178,18165,690225,
532967,KIRI DYES   ,B ,Q,386.3,452,382,445.4,445.4,380.25,2945,62901,26464015,
532972,SANKHYA INFO,X ,Q,11.27,11.27,11.27,11.27,11.27,11.49,6,613,6908,
532974,ABML        ,B ,Q,32.35,33.15,32.35,32.75,32.75,31.85,326,10480,344506,
532975,AISHWARYA TE,Z ,Q,1.58,1.65,1.58,1.65,1.65,1.58,6,2789,4568,
532976,JAIBALA IND ,B ,Q,16,16.3,16,16.05,16,16.05,6,3975,64150,
532977,BAJAJ AUTO  ,A ,Q,2733,2776.9,2732.95,2759.65,2759.65,2715.55,1632,19976,55083819,
532978,BAJAJ FINSE ,A ,Q,7049.7,7090,6954.2,6997.4,6987,7019.9,1698,8273,58243220,
532979,PIRPHYTO    ,T ,Q,24.85,26.95,24.85,26,26,26,8,744,19773,
532980,GOKUL REFOIL,T ,Q,12.55,12.55,12.2,12.53,12.53,11.96,12,27,335,
532983,RPG LIFESCI ,B ,Q,169.6,171,165.15,165.8,165.3,166.2,49,307,51496,
532985,KOTAK SENSEX,B ,Q,381,382,378,378.68,378.5,428,28,355,135031,
532986,NIRAJ CEMENT,X ,Q,13.47,13.47,13.47,13.47,13.47,12.8,1,400,5388,
532987,RANE BRAKE  ,B ,Q,486.45,494,472.1,492,492,486.75,89,824,401353,
532991,MVL LIMITED ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,300,57,
532994,ARCHIDPLY IN,B ,Q,23.5,23.5,23.5,23.5,23.5,24.2,38,64,1504,
532997,KSK ENERGY  ,B ,Q,0.52,0.58,0.52,0.57,0.58,0.53,40047,165848,92799,
532998,LEHIL       ,B ,Q,21.5,21.5,21.5,21.5,21.5,19.55,1,25,537,
533001,SOMI CONVEY ,B ,Q,12.66,12.66,12.2,12.4,12.6,12.7,4,6,74,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,7,17218,1377,
533007,LGB FORGE   ,T ,Q,2.7,2.8,2.7,2.8,2.8,2.84,6,3700,10190,
533008,OCL IRON&ST ,T ,Q,5.45,5.64,5.2,5.49,5.49,5.45,23,27582,144915,
533012,LANDMRK PRO ,B ,Q,1.67,1.67,1.67,1.67,1.67,1.74,6,2530,4225,
533014,SICAGEN IND ,T ,Q,18.6,19.2,18.55,19.1,19.1,19.5,11,2038,38145,
